title,pubDate,guid,link,description
Live: 'Would have even sat at home had the party asked me',2022-07-04T08:00:00+05:30,https://timesofindia.indiatimes.com/india/maharashtra-political-turmoil-live-updates-eknath-shinde-led-maharashtra-govt-face-floor-test-july-4/liveblog/92642219.cms,https://timesofindia.indiatimes.com/india/maharashtra-political-turmoil-live-updates-eknath-shinde-led-maharashtra-govt-face-floor-test-july-4/liveblog/92642219.cms,The Eknath Shinde-led Maharashtra government won the trust vote in the Maharashtra assembly today. Proceedings in the assembly began at 11am. This follows Sunday's big win where BJP's Rahul Narvekar was elected as the Speaker. Stay with TOI for all live updates--
Shinde-led Maha govt wins floor test: Key developments,2022-07-04T12:22:19+05:30,https://timesofindia.indiatimes.com/india/eknath-shinde-led-maharashtra-govt-wins-floor-test-2-more-mlas-join-his-cms-sena-faction-key-developments/articleshow/92647121.cms,https://timesofindia.indiatimes.com/india/eknath-shinde-led-maharashtra-govt-wins-floor-test-2-more-mlas-join-his-cms-sena-faction-key-developments/articleshow/92647121.cms,
5th Test Live: India look to extend lead against England at Edgbaston,2022-07-04T12:06:45+05:30,https://timesofindia.indiatimes.com/sports/cricket/india-in-england/india-vs-england-5th-test-day-4-2022-live-cricket-score-updates/liveblog/92647354.cms,https://timesofindia.indiatimes.com/sports/cricket/india-in-england/india-vs-england-5th-test-day-4-2022-live-cricket-score-updates/liveblog/92647354.cms,"Get live cricket score updates of 5th Test match between India and England. Check live scorecard, ball-by-ball commentary, cricket score online on Times of India."
What Fadnavis said on 'ED' taunt about Shinde govt,2022-07-04T13:29:13+05:30,https://timesofindia.indiatimes.com/india/yes-its-an-ed-govt-govt-of-eknath-devendra-deputy-cm-fadnavis/articleshow/92649265.cms,https://timesofindia.indiatimes.com/india/yes-its-an-ed-govt-govt-of-eknath-devendra-deputy-cm-fadnavis/articleshow/92649265.cms,"Maharashtra chief minister Eknath Shinde on Monday won the floor test in the state assembly. In the 288-member House, 164 MLAs voted for the motion of confidence, while 99 voted against it. ""I was ridiculed for saying me 'Punha Yein' (I will return) , I have returned, but not alone, I have come with Eknathji Shinde,"" Devendra Fadnavis said while thanking the MLAs for their support."
Verbal exchange with Virat part and parcel of game: Bairstow,2022-07-04T12:40:42+05:30,https://timesofindia.indiatimes.com/sports/cricket/india-in-england/india-vs-england-verbal-exchange-with-virat-kohli-part-and-parcel-of-game-says-jonny-bairstow/articleshow/92648116.cms,https://timesofindia.indiatimes.com/sports/cricket/india-in-england/india-vs-england-verbal-exchange-with-virat-kohli-part-and-parcel-of-game-says-jonny-bairstow/articleshow/92648116.cms,"During the morning session on Sunday, Kohli had something to say to Bairstow about his 'play and miss' game but the England batter wasn't someone to take it lightly. At one point, the umpires had to intervene to cool down tempers. ""Nah, there was literally nothing to it,"" Bairstow, who hit 106 off 140 balls, said when asked about the heated exchange with Kohli."
"Debina, Gurmeet reveal daughter’s nicknames; feast at face reveal party",2022-07-04T13:24:45+05:30,https://timesofindia.indiatimes.com/tv/news/hindi/debina-bonnerjee-and-gurmeet-choudhary-reveal-daughter-liannas-nicknames-feast-on-biryani-at-babys-face-reveal-party/photostory/92649082.cms,https://timesofindia.indiatimes.com/tv/news/hindi/debina-bonnerjee-and-gurmeet-choudhary-reveal-daughter-liannas-nicknames-feast-on-biryani-at-babys-face-reveal-party/photostory/92649082.cms,
Won't hesitate to become dictator: Stalin,2022-07-04T09:59:04+05:30,https://timesofindia.indiatimes.com/city/chennai/tamil-nadu-wont-hesitate-to-become-dictator-says-cm-m-k-stalin/articleshow/92644354.cms,https://timesofindia.indiatimes.com/city/chennai/tamil-nadu-wont-hesitate-to-become-dictator-says-cm-m-k-stalin/articleshow/92644354.cms,"Calling upon DMK's local body representatives to deliver non-corrupt local governance, chief minister M K Stalin on Sundaywarned that severe action would be initiated if they resorted to irregularities."
"At BJP meet, cop caught taking pics of resolutions",2022-07-04T02:55:43+05:30,https://timesofindia.indiatimes.com/city/hyderabad/at-bjp-meet-cop-caught-taking-pics-of-resolutions/articleshow/92640150.cms,https://timesofindia.indiatimes.com/city/hyderabad/at-bjp-meet-cop-caught-taking-pics-of-resolutions/articleshow/92640150.cms,"BJP members on Sunday raised objection when a policeman from the state intelligence reportedly took photographs of the draft resolutions at its national executive committee meeting at HICC. Immediately, they forced him to leave the place and also ensured that photographs he took were deleted."
"PM calls Hyd 'Bhagyanagar', triggers name-change buzz",2022-07-04T01:55:37+05:30,https://timesofindia.indiatimes.com/india/pm-modi-calls-hyderabad-bhagyanagar-triggers-name-change-buzz/articleshow/92639980.cms,https://timesofindia.indiatimes.com/india/pm-modi-calls-hyderabad-bhagyanagar-triggers-name-change-buzz/articleshow/92639980.cms,"""The PM said Hyderabad is Bhagyanagar, which is of significance for all of us. It was in Bhagyanagar that freedom fighter Sardar Patel laid the foundation of a unified India and coined the term 'Ek Bharat'. And now it's BJP's responsibility to carry the legacy forward,"" BJP MP Ravi Shankar Prasad said in Hyderabad, quoting PM Narendra Modi."
Who is Miss India World 2022 Sini Shetty?,2022-07-04T11:40:41+05:30,https://timesofindia.indiatimes.com/life-style/fashion/celeb-style/who-is-sini-shetty/articleshow/92646039.cms,https://timesofindia.indiatimes.com/life-style/fashion/celeb-style/who-is-sini-shetty/articleshow/92646039.cms,Sini Shetty who  has been awarded the title of Miss India World 2022. Here's everything you wanted to know about her. 
13-year-old boy steals liquor for pocket money,2022-07-04T05:44:37+05:30,https://timesofindia.indiatimes.com/city/rajkot/gujarat-13-year-old-boy-steals-liquor-for-pocket-money/articleshow/92641234.cms,https://timesofindia.indiatimes.com/city/rajkot/gujarat-13-year-old-boy-steals-liquor-for-pocket-money/articleshow/92641234.cms,"While it is said an apple doesn't fall far off from the tree, a 13-year-old son of a suspended cop put the department in a major embarrassing spot after he was caught red-handed stealing liquor from the police's custody room in Jamnagar."
Unorganised Punjabi netizens are Punjab's permanent oppn,2022-07-04T08:06:05+05:30,https://timesofindia.indiatimes.com/city/chandigarh/unorganised-punjabi-netizens-are-punjabs-permanent-opposition/articleshow/92642310.cms,https://timesofindia.indiatimes.com/city/chandigarh/unorganised-punjabi-netizens-are-punjabs-permanent-opposition/articleshow/92642310.cms,"Recently two prominent Punjabi Twitter handles - @Tractor2twitr and Sanyukt Kisan Morcha's @kisanektamorcha - along with a few other Sikh handles were withheld by Twitter in India ""to comply with Twitter's obligations under India's local laws under the country's Information Technology Act, 2000"". The most recent addition to the list was of philanthropist Ravi Singh of Khalsa Aid. The exact reasons are not yet in the public domain."
‘I didn’t want to be a mother. Doctors forced me’,2022-07-04T13:50:05+05:30,https://timesofindia.indiatimes.com/india/i-didnt-want-to-be-a-mother-doctors-forced-me/articleshow/92649719.cms,https://timesofindia.indiatimes.com/india/i-didnt-want-to-be-a-mother-doctors-forced-me/articleshow/92649719.cms,
Gyanvapi live: Hearing under way in Varanasi court,2022-07-04T06:03:17+05:30,https://timesofindia.indiatimes.com/city/live-news-from-cities-weather-pollution-covid-cases-04-july-2022/liveblog/92641319.cms,https://timesofindia.indiatimes.com/city/live-news-from-cities-weather-pollution-covid-cases-04-july-2022/liveblog/92641319.cms,"The hearing on the Gyanvapi case is under way in Varanasi court. On May 30, the Varanasi district court deferred the hearing on the Anjuman Intezamia Masjid Committee's plea challenging the maintainability of a suit filed by Hindu women till July 4, according to a lawyer representing the petitioner women. Stay with TOI for all the latest updates:"
Why Apple forced to change its charging system,2022-07-04T14:11:47+05:30,​​https://www.gadgetsnow.com/featured/explained-why-apple-may-be-forced-to-change-its-charging-system/articleshow/92647252.cms,​​https://www.gadgetsnow.com/featured/explained-why-apple-may-be-forced-to-change-its-charging-system/articleshow/92647252.cms,
How resume of one of world's richest techie looked,2022-07-04T14:12:55+05:30,https://www.gadgetsnow.com/tech-news/how-the-resume-of-one-of-the-worlds-richest-techie-looked-like-during-his-harvard-days/articleshow/92644094.cms,https://www.gadgetsnow.com/tech-news/how-the-resume-of-one-of-the-worlds-richest-techie-looked-like-during-his-harvard-days/articleshow/92644094.cms,
Maha live: Uddhav holds meeting at Shiv Sena Bhavan,2022-07-04T08:00:00+05:30,https://timesofindia.indiatimes.com/india/maharashtra-political-turmoil-live-updates-eknath-shinde-led-maharashtra-govt-face-floor-test-july-4/liveblog/92642219.cms,https://timesofindia.indiatimes.com/india/maharashtra-political-turmoil-live-updates-eknath-shinde-led-maharashtra-govt-face-floor-test-july-4/liveblog/92642219.cms,Uddhav Thackeray is holding a meeting at Shiv Sena Bhavan in Mumbai. The Eknath Shinde-led Maharashtra government won the trust vote in the Maharashtra assembly today. Proceedings in the assembly began at 11am. This follows Sunday's big win where BJP's Rahul Narvekar was elected as the Speaker. Stay with TOI for all live updates--
5th Test Live: India look to extend lead against England,2022-07-04T12:06:45+05:30,https://timesofindia.indiatimes.com/sports/cricket/india-in-england/india-vs-england-5th-test-day-4-2022-live-cricket-score-updates/liveblog/92647354.cms,https://timesofindia.indiatimes.com/sports/cricket/india-in-england/india-vs-england-5th-test-day-4-2022-live-cricket-score-updates/liveblog/92647354.cms,"Get live cricket score updates of 5th Test match between India and England. Check live scorecard, ball-by-ball commentary, cricket score online on Times of India."
"By forwarding posts, friend of 16 years may have triggered Amravati chemist’s murder",2022-07-04T02:38:03+05:30,https://timesofindia.indiatimes.com/india/friend-of-16-years-key-accused-in-mahas-nupur-post-murder/articleshow/92640101.cms,https://timesofindia.indiatimes.com/india/friend-of-16-years-key-accused-in-mahas-nupur-post-murder/articleshow/92640101.cms,"The killing of Umesh Kolhe in Amravati for forwarding posts supporting BJP's Nupur Sharma is suspected to have been precipitated by veterinarian Yusuf Khan, who had been a friend for 16 years and even attended the funeral of the 54-year-old pharmacist. It has also emerged that at least three persons who also forwarded posts supporting the suspended BJP spokesperson had received threats."
One of the main shooters in Moosewala murder case held ,2022-07-04T15:02:35+05:30,https://timesofindia.indiatimes.com/city/chandigarh/sidhu-moose-wala-murder-case-ankit-sersa-one-of-main-shooters-arrested-by-delhi-police-special-cell/articleshow/92651632.cms,https://timesofindia.indiatimes.com/city/chandigarh/sidhu-moose-wala-murder-case-ankit-sersa-one-of-main-shooters-arrested-by-delhi-police-special-cell/articleshow/92651632.cms,Delhi Police special cell on Monday arrested Ankit Sersa — one of the main shooters — in connection with the murder of Punjabi singer Shubhdeep Singh Sidhu aka Sidhu Moose Wala.
Fadnavis: Now I'm back and I'll get my revenge too,2022-07-04T15:05:12+05:30,https://timesofindia.indiatimes.com/videos/toi-original/devendra-fadnavis-i-was-mocked-for-my-ill-be-back-poem-now-im-back-and-ill-get-my-revenge-too/videoshow/92651767.cms,https://timesofindia.indiatimes.com/videos/toi-original/devendra-fadnavis-i-was-mocked-for-my-ill-be-back-poem-now-im-back-and-ill-get-my-revenge-too/videoshow/92651767.cms,"Maharashtra Deputy Chief Minister Devendra Fadnavis, who faced trolling over his impassioned ""I will return"" assertion before the 2019 state Assembly polls, on Monday said he will avenge such trolls by forgiving them. Fadnavis made the statement in the state Assembly after Chief Minister Eknath Shinde won the floor test in the House during the last day of the two-day special session of the Assembly. Fadnavis said that - When MVA came to power, I had said that it won't last long since it was an unnatural alliance. I was made fun of, I was mocked for my slogan - I'll be back.' Now, I'm back.  And I also ensured that they returned. I brought them back too along with me. I will take revenge against those who made fun of me, laughed at me. My revenge is that I forgive them. These things happen in politics and shouldn't be taken to heart. "
Live: 'New Covid-19 test can identify all variants in hours',2022-07-04T00:50:18+05:30,https://timesofindia.indiatimes.com/india/coronavirus-in-india-live-updates-july-4/liveblog/92639607.cms,https://timesofindia.indiatimes.com/india/coronavirus-in-india-live-updates-july-4/liveblog/92639607.cms,"India reported 16,135 new cases and 24 deaths in last 24 hours, besides 13,958 recoveries. The total number of active cases has reached 1,13,864 and the daily positivity rate is at 4.85 per cent. Stay with TOI for latest updates."
"SpiceJet Delhi-Dubai flight develops snag, lands in Karachi",2022-07-05T13:19:01+05:30,https://timesofindia.indiatimes.com/business/india-business/spicejet-delhi-dubai-flight-lands-in-karachi-following-snag/articleshow/92672403.cms,https://timesofindia.indiatimes.com/business/india-business/spicejet-delhi-dubai-flight-lands-in-karachi-following-snag/articleshow/92672403.cms,"A SpiceJet Boeing 737 MAX winging its way from Delhi to Dubai on Tuesday had to divert to Karachi following a fuel system snag and it landed safely in the Pakistani port city. ""The aircraft diverted in coordination with ATC and landed safely at Karachi. No emergency was declared. During post flight inspection, no visual leak has been observed from the left main tank,” said officials in the know."
'SC observations against Nupur not in sync with judicial ethos',2022-07-05T12:55:02+05:30,https://timesofindia.indiatimes.com/india/former-judges-bureaucrats-say-scs-observations-against-nupur-sharma-not-in-sync-with-judicial-ethos/articleshow/92669358.cms,https://timesofindia.indiatimes.com/india/former-judges-bureaucrats-say-scs-observations-against-nupur-sharma-not-in-sync-with-judicial-ethos/articleshow/92669358.cms,"A group of former judges and bureaucrats have written an open letter criticising the observations of the Supreme Court, in the hearing of the case against expelled BJP leader Nupur Sharma. ​In the open letter,  they alleged that the apex court surpassed the ""Laxman rekha"" in the case hearing and called for ""urgent rectification"" steps. "
Live: IMD issues heavy rain alert for Maha,2022-07-04T22:54:19+05:30,https://timesofindia.indiatimes.com/city/mumbai/maharashtra-news-live-updates-covid-cases-mumbai-rains-thane-kalyan-konkan-waterlogging-bmc-eknath-shinde-shiv-sena-thackeray-july-5-2022/liveblog/92661375.cms,https://timesofindia.indiatimes.com/city/mumbai/maharashtra-news-live-updates-covid-cases-mumbai-rains-thane-kalyan-konkan-waterlogging-bmc-eknath-shinde-shiv-sena-thackeray-july-5-2022/liveblog/92661375.cms,"Mumbai and its adjoining areas witnessed a heavy downpour on Tuesday morning, and the India Meteorological Department (IMD) has predicted moderate to heavy rain in Mumbai and its suburbs over the next 24 hours, with a possibility of very heavy showers at isolated places. The island city received an average 95.81 mm of rainfall in the 24-hour period ending at 8am on Tuesday, while the eastern and western suburbs recorded 115.09mm and 116.73mm of rainfall, respectively, during the same period. Stay with TOI for all the latest updates:"
Duo who chased Udaipur killers for 30km now heroes,2022-07-05T02:05:23+05:30,https://timesofindia.indiatimes.com/city/udaipur/duo-who-chased-udaipur-killers-for-30km-now-heroes/articleshow/92662803.cms,https://timesofindia.indiatimes.com/city/udaipur/duo-who-chased-udaipur-killers-for-30km-now-heroes/articleshow/92662803.cms,"Shakti Singh and Prahlad Singh of Taal village near Lasani in Rajasthan's Rajsamand district received a phone call from a police friend just after they finished watching on June 28 afternoon a viral video of Udaipur tailor Kanhaiya Lal Sahu's gruesome beheading.The caller sought their help to track the two assailants, Gaus Mohammed and Mohammad Riyaz, who were fleeing on a bike with the registration number RJ 27 AS 2611 from Udaipur hours after the murder"
"ED conducts raids against Vivo, related companies",2022-07-05T12:24:00+05:30,https://timesofindia.indiatimes.com/business/india-business/ed-conducts-raids-against-vivo-related-companies-in-money-laundering-probe/articleshow/92670917.cms,https://timesofindia.indiatimes.com/business/india-business/ed-conducts-raids-against-vivo-related-companies-in-money-laundering-probe/articleshow/92670917.cms," The Enforcement Directorate (ED) was conducting raids at 40 locations in Uttar Pradesh, Madhya Pradesh, Bihar, and in southern states, in connection with a prevention of money laundering case linked to Vivo and other Chinese firms."
28-yr-old man dies while having sex with GF,2022-07-05T04:55:00+05:30,https://timesofindia.indiatimes.com/city/nagpur/28-yr-old-man-dies-while-having-sex-with-gf-in-lodge/articleshow/92662462.cms,https://timesofindia.indiatimes.com/city/nagpur/28-yr-old-man-dies-while-having-sex-with-gf-in-lodge/articleshow/92662462.cms,"Ajay Parteki, 28, died in mysterious circumstances at a lodge in Saoner on Sunday while having physical relations with his girlfriend."
"Phones from Google, Xiaomi, more that may launch in July",2022-07-05T08:36:17+05:30,https://www.gadgetsnow.com/slideshows/smartphones-from-google-xiaomi-and-others-that-may-launch-in-india-this-july-and-their-likely-pricing/photolist/92665427.cms,https://www.gadgetsnow.com/slideshows/smartphones-from-google-xiaomi-and-others-that-may-launch-in-india-this-july-and-their-likely-pricing/photolist/92665427.cms,
Series of poll wins shows people's faith in us: Yogi,2022-07-05T04:31:46+05:30,https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-series-of-poll-wins-shows-peoples-faith-in-us-says-yogi-adityanath/articleshow/92663807.cms,https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-series-of-poll-wins-shows-peoples-faith-in-us-says-yogi-adityanath/articleshow/92663807.cms," Chief minister Yogi Adityanath, who completed 100 days of his second tenure on Monday, said that BJP's repeated victories in all elections, from the assembly polls to Vidhan Parishad elections, followed by the bypolls to two Lok Sabha seats, was a testimony to the faith that people have deposed in the administration of his government."
Why former Google CEO not impressed with Metaverse,2022-07-05T11:35:30+05:30,https://www.gadgetsnow.com/tech-news/why-former-google-ceo-is-not-impressed-with-metaverse/articleshow/92666240.cms,https://www.gadgetsnow.com/tech-news/why-former-google-ceo-is-not-impressed-with-metaverse/articleshow/92666240.cms,
"TRS questions PM Modi in Gujarati, BJP hits back in Urdu",2022-07-05T01:56:25+05:30,https://timesofindia.indiatimes.com/india/trs-questions-pm-in-gujarati-bjp-hits-back-in-urdu/articleshow/92662786.cms,https://timesofindia.indiatimes.com/india/trs-questions-pm-in-gujarati-bjp-hits-back-in-urdu/articleshow/92662786.cms,"While TRS took to Gujarati to target PM Narendra Modi, BJP turned to Urdu to highlight the pink party's close ties with AIMIM as it hit out at chief minister K Chandrasekhar Rao. Though the two parties have been involved in a bitter social media feud in recent months, it is the first time they have used language to target each other."
Researchers develop N95 masks that can kill viruses,2022-07-05T11:37:21+05:30,https://www.gadgetsnow.com/tech-news/researchers-develop-n95-face-masks-that-can-kill-viruses/articleshow/92669428.cms,https://www.gadgetsnow.com/tech-news/researchers-develop-n95-face-masks-that-can-kill-viruses/articleshow/92669428.cms,
Live: Active Covid cases in country climb to 1.14 lakh,2022-07-04T00:50:18+05:30,https://timesofindia.indiatimes.com/india/coronavirus-in-india-live-updates-july-4/liveblog/92639607.cms,https://timesofindia.indiatimes.com/india/coronavirus-in-india-live-updates-july-4/liveblog/92639607.cms,"India on Monday added 13,086 new cases and 19 more deaths to its existing Covid tally. Meanwhile, active cases increased to 1.14 lakh, according to data released by the health ministry. Meanwhile, the national recovery rate was recorded at 98.53 per cent. Stay with TOI for latest updates -"
Sofia Hayat shifted from fasting retreat to hotel,2022-07-05T13:01:51+05:30,https://timesofindia.indiatimes.com/tv/news/hindi/exclusive-sofia-hayat-health-update-says-shifted-from-fasting-retreat-to-a-hotel-worth-rs-2-lakh-per-night-eating-lobsters-and-good-food/articleshow/92671935.cms,https://timesofindia.indiatimes.com/tv/news/hindi/exclusive-sofia-hayat-health-update-says-shifted-from-fasting-retreat-to-a-hotel-worth-rs-2-lakh-per-night-eating-lobsters-and-good-food/articleshow/92671935.cms,"Sofia Hayat, who was recently hospitalised owing to her body salts falling dangerously low, is now recovering. Sofia shared her health update with ETimes TV and thanked all for showering her with love and support. "
Tina Dabi appointed new Jaisalmer collector,2022-07-05T09:35:53+05:30,https://timesofindia.indiatimes.com/city/jaipur/prakash-rajpurohit-is-now-jaipur-collector-tina-dabi-in-jaisalmer/articleshow/92666993.cms,https://timesofindia.indiatimes.com/city/jaipur/prakash-rajpurohit-is-now-jaipur-collector-tina-dabi-in-jaisalmer/articleshow/92666993.cms,"The department of personnel (DOP) on Monday afternoon transferred 33 IAS officers and appointed new district collectors and magistrates in Jaipur, Jaisalmer, Bundi, Dholpur, Dungarpur, Kota and Alwar. Prakash Rajpurohit has been appointed the new district collector and magistrate of Jaipur. The current Jaipur collector, Rajan Vishal, is going on leave from July 4."
Quick Edit: Unfair service charge levy by restaurants must end,2022-07-05T12:49:58+05:30,https://timesofindia.indiatimes.com/blogs/toi-editorials/unfair-service-charge-levy-by-restaurants-must-end-vigilant-administration-and-customers-can-ensure-deterrence/,https://timesofindia.indiatimes.com/blogs/toi-editorials/unfair-service-charge-levy-by-restaurants-must-end-vigilant-administration-and-customers-can-ensure-deterrence/,
Video shows 5 of killers celebrating in car after gunning down Moose Wala,2022-07-04T18:46:27+05:30,https://timesofindia.indiatimes.com/videos/news/sidhu-moose-wala-murder-delhi-police-nabs-main-shooter-ankit-sirsa-his-accomplice/videoshow/92657710.cms,https://timesofindia.indiatimes.com/videos/news/sidhu-moose-wala-murder-delhi-police-nabs-main-shooter-ankit-sirsa-his-accomplice/videoshow/92657710.cms,"Delhi Police special cell on Monday arrested Ankit Sersa — one of the main shooters — in connection with the murder of Punjabi singer Shubhdeep Singh Sidhu aka Sidhu Moose Wala. Ankit is learnt to have fired at Moose Wala from close range. Ankit was the youngest shooters of less than 19 years and he had fired at Sidhu Moose Wala with both hands. Ankit was close to Priyawarat Fauzi, another shooter, who was arrested some days ago. Both Priyawarat and Ankit had fled together after the killing of Sidhu Moose Wala. Both were in Bolero which was following Thar being driven by Sidhu Moose Wala while the other shooters Manpreet Mannu and Jagroop Roopa were in Corolla. It is learnt Ankit has been arrested upon the information provided by Priyawarat."
"Moose Wala case: Sharpshooter, 3 others sent to police remand",2022-07-05T11:23:18+05:30,https://timesofindia.indiatimes.com/city/chandigarh/sidhu-moose-wala-murder-case-priyavarat-fauzi-3-others-sent-in-7-day-police-remand/articleshow/92669386.cms,https://timesofindia.indiatimes.com/city/chandigarh/sidhu-moose-wala-murder-case-priyavarat-fauzi-3-others-sent-in-7-day-police-remand/articleshow/92669386.cms,"Arrested in the killing of Punjabi singer Shubhdeep Singh Sidhu aka Sidhu Moosewala, sharpshooter Priyavarat Fauzi and three others were sent in police remand for 7 days by a Mansa court on Tuesday. The four were produced in the court under tight security. Earlier, they were brought to Mansa on Tuesday early morning from Patiala house court of New Delhi on transit remand."
Live: Punjab State Board Class 10 result announced,2022-07-04T17:52:00+05:30,https://timesofindia.indiatimes.com/home/education/pseb-10th-result-2022-live-updates-punjab-board-class-10-result-at-pseb-ac-in-topper-list/liveblog/92656327.cms,https://timesofindia.indiatimes.com/home/education/pseb-10th-result-2022-live-updates-punjab-board-class-10-result-at-pseb-ac-in-topper-list/liveblog/92656327.cms,"Punjab Board 10th Result 2022 LIVE Updates: Punjab Board (PSEB) has announced the class 10th result today on the official website - https://www.pseb.ac.in/. The result declaration announcement was made by the Punjab School Education Board (PSEB) yesterday. According to the statement issued by the Board, the Class 10 results will be released at 12:15 PM on Tuesday, 5th July 2022. As per the information shared by the Controller of Punjab School Education Board Mr J R Mehrok, the result of Class 10th of the academic year 2021-22 will be released by the Chairman, Punjab School Education Board through a virtual meeting. This result will be available to the candidates from the afternoon of July 6, 2022, on PSEB's official website. Stay with the TOI for the latest updates on PSEB Class X result 2022."
Technical snag: Another SpiceJet plane en route to Karachi to fly stranded passengers to Dubai,2022-07-05T13:19:01+05:30,https://timesofindia.indiatimes.com/business/india-business/spicejet-delhi-dubai-flight-lands-in-karachi-following-snag/articleshow/92672403.cms,https://timesofindia.indiatimes.com/business/india-business/spicejet-delhi-dubai-flight-lands-in-karachi-following-snag/articleshow/92672403.cms,"A SpiceJet Boeing 737 MAX winging its way from Delhi to Dubai on Tuesday had to divert to Karachi following a fuel system snag and it landed safely in the Pakistani port city. ""The aircraft diverted in coordination with ATC and landed safely at Karachi. No emergency was declared. During post flight inspection, no visual leak has been observed from the left main tank,” said officials in the know."
Twitter seeks legal review of Indian orders to remove content,2022-07-05T16:44:15+05:30,https://timesofindia.indiatimes.com/business/india-business/twitter-pursues-legal-review-of-indian-orders-to-take-down-content-report/articleshow/92677759.cms,https://timesofindia.indiatimes.com/business/india-business/twitter-pursues-legal-review-of-indian-orders-to-take-down-content-report/articleshow/92677759.cms,"Twitter is seeking to overturn some orders by the government of India to take down content on the social media platform, a source familiar with the matter said, in a legal challenge which alleges abuse of power by officials."
"5th Test: Root, Bairstow star as England level India series in record chase",2022-07-05T17:23:22+05:30,https://timesofindia.indiatimes.com/sports/cricket/india-in-england/india-vs-england-5th-test-joe-root-and-jonny-bairstow-star-as-england-level-india-series-in-record-chase/articleshow/92678347.cms,https://timesofindia.indiatimes.com/sports/cricket/india-in-england/india-vs-england-5th-test-joe-root-and-jonny-bairstow-star-as-england-level-india-series-in-record-chase/articleshow/92678347.cms,Joe Root and Jonny Bairstow both hit hundreds as England continued their resurgence with a record fourth-innings chase to beat India by seven wickets in the Covid-delayed fifth Test at Edgbaston on Tuesday.
"Ex-judges, bureaucrats slam SC's remarks against Nupur",2022-07-05T12:55:02+05:30,https://timesofindia.indiatimes.com/india/former-judges-bureaucrats-say-scs-observations-against-nupur-sharma-not-in-sync-with-judicial-ethos/articleshow/92669358.cms,https://timesofindia.indiatimes.com/india/former-judges-bureaucrats-say-scs-observations-against-nupur-sharma-not-in-sync-with-judicial-ethos/articleshow/92669358.cms,"A group of former judges and bureaucrats have written an open letter criticising the observations of the Supreme Court, in the hearing of the case against expelled BJP leader Nupur Sharma. ​In the open letter,  they alleged that the apex court surpassed the ""Lakshman rekha"" in the case hearing and called for ""urgent rectification"" steps. "
Why BJP wants Hyderabad to be renamed Bhagyanagar,2022-07-05T17:22:07+05:30,https://timesofindia.indiatimes.com/india/was-hyderabad-once-known-as-bhagyanagar-what-centuries-old-theories-say/articleshow/92676800.cms,https://timesofindia.indiatimes.com/india/was-hyderabad-once-known-as-bhagyanagar-what-centuries-old-theories-say/articleshow/92676800.cms,
"'Putin is gravely ill, will not survive past March 2023'",2022-07-05T08:49:11+05:30,https://timesofindia.indiatimes.com/world/europe/star-wars-russians-turn-to-astrologers-amid-ukraine-conflict/articleshow/92666241.cms,https://timesofindia.indiatimes.com/world/europe/star-wars-russians-turn-to-astrologers-amid-ukraine-conflict/articleshow/92666241.cms,"Astrologers, psychics and mediums have for years been popular in Russia, and particularly turbulent years have seen demand for their services increase. As the country reels from a barrage of unprecedented sanctions over Ukraine, more and more Russians are turning to astrology as they peer into the future."
Caught on camera: Vastu 'guru' stabbed to death,2022-07-05T14:30:59+05:30,https://timesofindia.indiatimes.com/city/hubballi/karnataka-saral-vastu-exponent-chandrashekhar-guruji-stabbed-to-death-in-hubballi/articleshow/92674018.cms,https://timesofindia.indiatimes.com/city/hubballi/karnataka-saral-vastu-exponent-chandrashekhar-guruji-stabbed-to-death-in-hubballi/articleshow/92674018.cms,Saral Vastu exponent Chandrashekhar Guruji alias Chandrashekhar Angadi was killed in broad daylight at a private hotel on Hubballi-Dharwad road in Karnataka on Tuesday.
Covid live: Chennai makes mask mandatory,2022-07-04T00:50:18+05:30,https://timesofindia.indiatimes.com/india/coronavirus-in-india-live-updates-july-4/liveblog/92639607.cms,https://timesofindia.indiatimes.com/india/coronavirus-in-india-live-updates-july-4/liveblog/92639607.cms,"India on Monday added 13,086 new cases and 19 more deaths to its existing Covid tally. Meanwhile Chennai made wearing of masks mandatory. Any violation will amount to Rs 500 fine, says an order from the greater Chennai Corporation. The order comes into effect from tomorrow. Stay with TOI for latest updates:"
'I cried when Alia told me about her pregnancy': Karan Johar,2022-07-05T17:11:42+05:30,https://timesofindia.indiatimes.com/web-series/news/hindi/karan-johar-i-cried-when-alia-bhatt-told-me-about-her-pregnancy-i-cant-wait-to-hold-her-baby-in-my-arms-exclusive/articleshow/92672688.cms,https://timesofindia.indiatimes.com/web-series/news/hindi/karan-johar-i-cried-when-alia-bhatt-told-me-about-her-pregnancy-i-cant-wait-to-hold-her-baby-in-my-arms-exclusive/articleshow/92672688.cms,"ETimes sat down for an exclusive coffee session with Karan Johar, where he spoke about being one of the most recognised talk show hosts in the world, how he gets his guests to open up, Koffee with Karan moments that left him speechless, Alia Bhatt's pregnancy and a lot more."
